label,api,cache_mode,prompt_tokens,concurrency,request_idx,ttft_s,e2e_s,out_chunks
ablation-cp-512,completions,cold,128,1,0,0.03906785696744919,0.41552921384572983,16
ablation-cp-512,completions,cold,128,1,1,0.038214631378650665,0.4145766571164131,16
ablation-cp-512,completions,cold,128,1,2,0.03822933882474899,0.4147200733423233,16
ablation-cp-512,completions,cold,128,1,3,0.03880435228347778,0.41546542197465897,16
ablation-cp-512,completions,cold,128,1,4,0.038871996104717255,0.41517510265111923,16
ablation-cp-512,completions,cold,128,1,5,0.038442693650722504,0.4146411046385765,16
ablation-cp-512,completions,cold,128,1,6,0.038669660687446594,0.4150681048631668,16
ablation-cp-512,completions,cold,128,1,7,0.03768292814493179,0.41464269906282425,16
ablation-cp-512,completions,cold,128,1,8,0.03842635452747345,0.4151393249630928,16
ablation-cp-512,completions,cold,128,1,9,0.038232602179050446,0.4144548699259758,16
ablation-cp-512,completions,cold,128,1,10,0.19847964495420456,0.5746530070900917,16
ablation-cp-512,completions,cold,128,1,11,0.038983866572380066,0.41538727283477783,16
ablation-cp-512,completions,cold,128,1,12,0.03836674988269806,0.41464994102716446,16
ablation-cp-512,completions,cold,128,1,13,0.038308367133140564,0.4145490676164627,16
ablation-cp-512,completions,cold,128,1,14,0.03812099248170853,0.4146667942404747,16
ablation-cp-512,completions,cold,128,1,15,0.03790400177240372,0.41435760259628296,16
ablation-cp-512,completions,cold,128,1,16,0.03818275034427643,0.41452520340681076,16
ablation-cp-512,completions,cold,128,1,17,0.0380367711186409,0.41429029405117035,16
ablation-cp-512,completions,cold,128,1,18,0.0377737358212471,0.4142838940024376,16
ablation-cp-512,completions,cold,128,1,19,0.03786981850862503,0.41439832001924515,16
ablation-cp-512,completions,cold,128,1,20,0.03843025863170624,0.4147723317146301,16
ablation-cp-512,completions,cold,128,1,21,0.038116879761219025,0.41451191157102585,16
ablation-cp-512,completions,cold,128,1,22,0.03821676969528198,0.4146190732717514,16
ablation-cp-512,completions,cold,128,1,23,0.03806392848491669,0.41463925689458847,16
ablation-cp-512,completions,cold,128,4,0,0.04372680187225342,0.46170584857463837,16
ablation-cp-512,completions,cold,128,4,3,0.09966449439525604,0.487374484539032,16
ablation-cp-512,completions,cold,128,4,1,0.10018529742956161,0.48809274286031723,16
ablation-cp-512,completions,cold,128,4,2,0.10001759231090546,0.4881811738014221,16
ablation-cp-512,completions,cold,128,4,4,0.059442274272441864,0.47660016268491745,16
ablation-cp-512,completions,cold,128,4,5,0.08872240781784058,0.4763880670070648,16
